,TOOK,TOMB,SUGG,PRPO,PRLA,LIRO,FLNT,CRAM,BLWA,BARC
0.00244140625,8.602798092732287e-07,1.534044092986477e-07,2.984753251358447e-06,1.0980097992262178e-07,3.113804196855181e-06,8.45374536335714e-08,5.207102952850632e-08,5.217372038666647e-08,2.145147059522606e-08,3.6154290353102014e-06
0.00250244140625,8.069697729540254e-07,1.4162097220240207e-07,2.8424946943842454e-06,1.0147384551606615e-07,2.9692231280949383e-06,7.747004134856442e-08,4.615400616817661e-08,5.002444472985097e-08,1.9195909564326363e-08,3.47068063876944e-06
0.0025634765625,7.589751291502478e-07,1.3047528104127543e-07,2.711944691780133e-06,9.346505231496227e-08,2.8289586958576337e-06,7.080996413265425e-08,4.074516439182184e-08,4.7951581491262626e-08,1.7117540397754433e-08,3.328240658182633e-06
0.00262451171875,7.159489878888481e-07,1.1993751727991844e-07,2.591015833571056e-06,8.575914650188854e-08,2.6919248295172036e-06,6.455006830693732e-08,3.581990420770544e-08,4.5954597736414776e-08,1.5215236427882323e-08,3.1872280126049045e-06
0.002685546875,6.776458471580764e-07,1.0998874771990945e-07,2.4780015472209642e-06,7.83567995797236e-08,2.5574211583293118e-06,5.8684168127280185e-08,3.135591310592007e-08,4.40362491882397e-08,1.3492240766699371e-08,3.0472940548105536e-06
0.00274658203125,6.438880054901898e-07,1.0061822011973143e-07,2.371540300610182e-06,7.127102756418884e-08,2.4250888321552277e-06,5.320688237556425e-08,2.7332173280550784e-08,4.220164743072742e-08,1.1954679933142362e-08,2.9085460251754224e-06
0.0028076171875,6.145335860437848e-07,9.182069572088112e-08,2.2705751736059707e-06,6.45233938507634e-08,2.294860955558683e-06,4.8113440185659646e-08,2.372806839559899e-08,4.045732517393787e-08,1.0610134579436246e-08,2.7714637071859443e-06
0.00286865234375,5.894475727593593e-07,8.359393316999934e-08,2.174310937172396e-06,5.814035005672471e-08,2.1669098520556735e-06,4.3399465894553894e-08,2.052263271937821e-08,3.881033784908877e-08,9.466323797828245e-09,2.636812733437826e-06
0.0029296875,5.684770199317987e-07,7.593642171159597e-08,2.082170623229343e-06,5.214985120926514e-08,2.0415932857592445e-06,3.906075277322988e-08,1.7693974881039485e-08,3.726743588756123e-08,8.529950058476382e-09,2.5055578277318164e-06
0.00299072265625,5.514313178903513e-07,6.884544163242623e-08,1.9937533416211575e-06,4.657835914504997e-08,1.9194016035789044e-06,3.5093035128801805e-08,1.521889684277321e-08,3.58343369307197e-08,7.805740919402698e-09,2.3787789946345715e-06
