,ABBY,ARIK,BARC,BARR,BART,BIGC,BLAN,BLDE,BLUE,BONA,CARI,CLBJ,COMO,CPER,CRAM,CUPE,DCFS,DEJU
0.24945068359375,0.016038331738261538,0.00501098317652969,0.023961528746149957,0.004982201742958212,0.010591881723331899,0.004635960062846621,0.0025746548734794654,0.0034790053226810536,0.03151305565890195,0.012499464036439808,0.007574021767060029,0.0369308152443558,0.005397428032156655,0.0022745012469333136,0.00027456169563705137,0.011258121747660284,0.017184030636074422,0.018831399972291912
0.24951171875,0.014414994584999516,0.005490925039977172,0.029741431665923388,0.005168728680705386,0.01398913814100219,0.004597295241696678,0.003447593178164205,0.0031538375266300382,0.03346436053226966,0.012823957464409485,0.00813808250587287,0.041764087713603855,0.005504442871783428,0.00022341913380756617,8.390377016698677e-05,0.01081757663898267,0.01378244440251309,0.020858346614592068
0.24957275390625,0.012693175218144281,0.005359088614672671,0.036866995673180955,0.005158675767648594,0.01642300246457311,0.004412887780950081,0.004337147042801718,0.0027437748846943283,0.034174350299467394,0.01253666035281514,0.008238321498631407,0.04493781803445555,0.005606517272573986,0.0005241733921277085,3.768112644767328e-05,0.011614141129355077,0.010948670494651749,0.021656855876842237
0.2496337890625,0.010762073471736636,0.005133596865347995,0.04479380447656722,0.004959732914822098,0.017240663467369896,0.0041784806122901925,0.005122920120667342,0.0022773645527241087,0.03354210676413017,0.01168350627360372,0.007859181895303286,0.045968944487403456,0.0056535979272431995,0.003281751876231755,7.188534016379743e-05,0.013458357573989034,0.00877851171226062,0.020990654072122396
0.24969482421875,0.00862215540853616,0.005658965931212295,0.05265557320825859,0.004589150088219657,0.016328977545134713,0.003992636426025576,0.005668304308284216,0.0017966678982578573,0.03159449814460505,0.010379718796814036,0.007051756342113013,0.04467817461179544,0.005583491443377165,0.008083413990890083,0.00013190730636066983,0.01606865394928658,0.007301187003285368,0.018956403343301082
0.249755859375,0.006419667146646807,0.007852039885464644,0.059425033646580826,0.004073136435179928,0.014161954233270027,0.003929101466112781,0.005860183065822141,0.001355147059851223,0.02848816447736138,0.008794159047467916,0.005926854550718199,0.041224211689328306,0.005337744138574873,0.014009145474293173,0.0001821982909556698,0.0190982142033825,0.006502984161023983,0.0159575994063544
0.24981689453125,0.004412617485750772,0.012360639957103023,0.06412187280523264,0.0034483065662930146,0.011568751857795836,0.0040163240578842095,0.005652310693992614,0.0010140495537132694,0.024494153326350056,0.007125017366776751,0.004637174423595902,0.036066319822357196,0.004878788298973176,0.019765239516403684,0.00021206000647727905,0.022171854445318887,0.006343293004959868,0.012592964480580518
0.2498779296875,0.0028862296643623123,0.01922368364370425,0.06601601675575727,0.0027640826675198434,0.009345315580440265,0.004228405876757421,0.005090699652066031,0.0008373163353084446,0.01996671617914698,0.005570721947924105,0.003351726048807947,0.029865779927782093,0.004204260964162817,0.023980453770227794,0.00023595735974142368,0.02492800525903144,0.006758868989221806,0.009493182821677788
0.24993896484375,0.0020555201912995725,0.027658514620987524,0.06477732355118786,0.0020841664004559103,0.007921245266114946,0.004489472546632346,0.004305486939225859,0.0008852707761564254,0.015300375955097036,0.004300939172520616,0.0022273723158767298,0.023351932018520136,0.003354742509878441,0.02560877561135082,0.0002876197727373409,0.027059549228197147,0.007658306438610715,0.007154874022083005
0.25,0.0019939125156984163,0.03609850201546992,0.06053817801180135,0.001485054674515229,0.007257484101575879,0.004690784028407542,0.003469816266299451,0.0012076036681985993,0.010881388561678034,0.0034326457131517766,0.0013830531304738587,0.017186379525504118,0.0024124090453314538,0.024287621540474282,0.00040869713433289124,0.028347112026073252,0.00891338331000601,0.0058203461981634575
0.25006103515625,0.002611758401506264,0.042540400201287076,0.05385862131870038,0.0010501960332472038,0.007009096533088548,0.004717337494949054,0.0027451681815677405,0.0018364024216176859,0.007040767500902455,0.0030154115308574057,0.0008817684208572632,0.011857454824429842,0.0014900100126389883,0.020480355173731327,0.0006344359638807428,0.02867954543176538,0.010355591596561511,0.0054363689065654195
0.2501220703125,0.00368637354842801,0.0451444117304059,0.04560779386705706,0.0008596320762473641,0.006828200040786939,0.0044787078472839775,0.00224263489513711,0.00278012779179408,0.004015903818485947,0.003028386152327781,0.0007237957031204623,0.007626884987185996,0.0007117722189863392,0.015314870073360515,0.0009801018399711104,0.02805856576092752,0.01178433869516404,0.0057001549118987005
0.25018310546875,0.004926375371232318,0.042903303938276356,0.03679417414929612,0.0009764902967292474,0.006605728712016901,0.0039377993154070265,0.002021712746220892,0.004019473299553472,0.0019264866975200411,0.00338933423435657,0.0008522535203161094,0.004534979092869177,0.00018981111862967197,0.010173723253080936,0.0014321151947308444,0.02658736377946082,0.01298878352637426,0.006174092091523304
0.250244140625,0.006044829816824063,0.036122914228233535,0.02838595517660407,0.0014330269254910519,0.006504769899090835,0.0031312704181752716,0.002123813165304496,0.005505923622512362,0.00076812174951541,0.003973832829478144,0.0011695138690846136,0.0024543542387217756,9.318222658155957e-07,0.006212217662047656,0.0019468351917820632,0.02444587750901037,0.013779770127469185,0.006430916430606906
0.25030517578125,0.00681888891452549,0.026485762845641,0.02116059527973418,0.0022196224016968248,0.006784883096508392,0.0021766735150557937,0.002611307119888804,0.0071635568309133205,0.00042414670310629587,0.004640858279313502,0.0015606952318298166,0.0011700558077456786,0.00016897721211720843,0.004009335454910198,0.002457841831110798,0.021857706372906956,0.014023861415369356,0.006183898603637615
0.2503662109375,0.0071238651632682505,0.016609894822336397,0.015610946770681242,0.0032799312752393255,0.007557562220449544,0.0012636384571910022,0.003574004013014484,0.008894238177553429,0.0006931639163973027,0.005259827285056992,0.0019190385305941295,0.0004593007956835521,0.00065698719332007,0.0034807986407840983,0.0028900823884577265,0.01905486854389266,0.013669679194586044,0.005363888072058493
0.25042724609375,0.006940692434555172,0.009218296875212275,0.01191854992784427,0.004514259597240189,0.008654722658916826,0.0006293552124983622,0.005083940760492676,0.010585883127804965,0.0013272738182481902,0.005733946316115595,0.0021676948094197295,0.00014791125317978232,0.001371490249729107,0.004052680913637144,0.003177219009740911,0.016246532688208914,0.012758295112611062,0.004123736529842035
0.25048828125,0.006342717433992642,0.006212652354463688,0.009987724262147397,0.0057914351449378995,0.009709449432787585,0.0005216627482461028,0.007117369957710084,0.012122995805771872,0.0020743543052389153,0.006015510222442657,0.0022733855468848544,0.00013104915058542642,0.002178634566821024,0.004981566906091291,0.0032776653325873816,0.013596555069174258,0.011413798516168073,0.002774235456125172
0.25054931640625,0.005469553627914835,0.008011828711363913,0.009521419413504142,0.006967408007515492,0.010399587417551068,0.0011556655905950576,0.009494709783807972,0.013398294225776597,0.002717277625925485,0.006110421414248087,0.002249310311163414,0.0003593059251038112,0.0029291558481330075,0.005665611580758384,0.00318543119439257,0.011212462196426366,0.009815924540878996,0.001676528825875291
0.2506103515625,0.004494253059525002,0.01342845722409203,0.010114050430303747,0.007907113806293053,0.01069111104279202,0.002671454738266111,0.011889761375272544,0.014323986988865783,0.0031037601067376267,0.006071354884092284,0.002147128509209062,0.0008029741808258011,0.0034870219632768076,0.005825922510082499,0.0029337416977335195,0.00914596611887364,0.008161840411842543,0.0011275775174932592
0.25067138671875,0.0035883113937246374,0.02014473183921216,0.011338095874228408,0.008505221811540151,0.010914409039705966,0.005100831075646324,0.013922652476534481,0.014841219085721963,0.0031624406539392997,0.005981248151909549,0.0020402739437845874,0.0014136280711904115,0.0037555565728764418,0.005516330156918902,0.0025917194227279114,0.007402772761928765,0.006627154741060467,0.0012745411082791434
0.250732421875,0.002888845512777555,0.02560103698172531,0.012808372582296104,0.008701541429021976,0.011612319821387138,0.008349770915078311,0.015297302380859313,0.014926378438652969,0.002903418084599513,0.005930706631034379,0.0020027297342981518,0.0021011496547999474,0.003695250522876025,0.004997132536592988,0.0022562879247323177,0.005957852029717462,0.005336020046398733,0.0020819372787348072
0.25079345703125,0.0024733134524806857,0.027938979423999147,0.014217629062357868,0.008488053066172885,0.01324192229398632,0.012200864046254216,0.015909382812105164,0.014593335544610817,0.00240434771722007,0.005994110485085043,0.0020882933249054244,0.002736791825853476,0.0033292964222174874,0.004553819812512004,0.002042136084550042,0.004771792107641206,0.004347012174151519,0.0033567606170856394
0.2508544921875,0.0023474944857375542,0.026622595679934028,0.015346205925633918,0.00790645961622583,0.015900142565663578,0.016336496062009643,0.01586131997689487,0.013891226569812593,0.0017857674478673278,0.006209457291683372,0.002315121799434393,0.003181725753831482,0.002735729065354445,0.0043466474047695915,0.002071855820163908,0.0038044041311316866,0.0036564541006883625,0.0048178963394546765
0.25091552734375,0.0024503775647659073,0.022506110365712026,0.016054526092744267,0.00703731879828266,0.01922464764791501,0.02037975374334563,0.015374179484623706,0.012898007588804977,0.001181118566425893,0.0065662305126075494,0.002659053707800076,0.003329911679795687,0.0020282283398013455,0.004349406610011724,0.002466645234255175,0.0030231547214292147,0.0032157296076599775,0.0061832991725495135
0.2509765625,0.0026750303152099147,0.01735681148372519,0.01626898073686108,0.005983650955133593,0.0225157715176035,0.02394662588747176,0.01464969043860144,0.011710610180496905,0.0007076255029761668,0.007003994900018854,0.003057176014288653,0.00314790841999031,0.001330326556028388,0.004391008547013788,0.0033361639939256107,0.0024058574575726802,0.0029555761692473823,0.007245308809765943
0.25103759765625,0.0028992859577628228,0.013067761471681297,0.015969715104760425,0.004852956016357009,0.025003798575216542,0.02670074026148322,0.013767364875418832,0.01043302137683725,0.00044369374959119396,0.007422296817227365,0.0034208165508023657,0.002694639246441095,0.0007492448329107583,0.004268339729187207,0.004765273034421293,0.0019388343439604068,0.0028093991288202225,0.007911443228047415
0.2510986328125,0.0030168858287237146,0.010907345687826508,0.015184359665761392,0.0037415774636353574,0.026121328525251605,0.028401132430469517,0.012679166364486977,0.009163914457158473,0.00041690144230144825,0.0077002004807146685,0.003655104596834108,0.002111020620340062,0.0003554597981720449,0.003869692738517033,0.0067961927383100905,0.0016129909211062415,0.002729389551539877,0.008201967326339522
0.25115966796875,0.002960351837345322,0.011107627634608777,0.013986858213919292,0.0027243686388817886,0.025660804012084617,0.02893460306769073,0.011300699359728664,0.007985520817295881,0.0006043295144146857,0.00772185072272727,0.0036808865129578064,0.00158027625187058,0.00017240823123498855,0.003247174236875758,0.00940708611306049,0.0014206213687191168,0.0026927884277394795,0.008211236030245175
0.251220703125,0.002711010617395259,0.012921870104534912,0.012496990123776959,0.00185096310826639,0.02377570045821222,0.028326949559445626,0.00963446254853199,0.006955244572071146,0.0009443707685450078,0.007403187009745474,0.003454368523524839,0.0012707874196861478,0.00017795123439598123,0.0026050870484097695,0.012491426376913303,0.00135519859342788,0.0026995634679940115,0.0080517494871878
0.25128173828125,0.0022969036144348596,0.01506970491606797,0.01087503780500095,0.0011481120550466107,0.020864691910216417,0.026731269284992684,0.007838974191272679,0.006101108551541209,0.0013567999576441384,0.006714579296280087,0.0029804227895628217,0.0012804723544533906,0.0003161293132539045,0.0022154095116643712,0.015845362803115295,0.0014150890788812826,0.002765565190330156,0.007804144517779347
0.2513427734375,0.0017828584107683959,0.0163340878621614,0.009307451248392714,0.0006260414746698887,0.017416887051633224,0.024395874176825885,0.006191933888221376,0.00542154695609769,0.0017662405935178933,0.005694778377285625,0.002316859277729986,0.0016022644540065285,0.0005152131864746946,0.0023071504785705786,0.019171174329257072,0.0016104494925065814,0.0029159438912461336,0.0074919600625699715
0.25140380859375,0.0012571098061333465,0.016040123847297492,0.007982608383012357,0.0002859948790128334,0.013884558153155018,0.021618256675858396,0.004963795265750777,0.004889415952169048,0.0021235496209819783,0.004453055388301771,0.0015687989970058725,0.0021238672354074815,0.0007067793964161071,0.002983611096987258,0.02210281248483472,0.0019710037918162235,0.003182144154581574,0.007089013890518974
0.25146484375,0.0008162708157267996,0.014233697272762769,0.0070596488267232905,0.0001262310856382836,0.010611215284454778,0.018694192838852014,0.004276409007143065,0.004459479680151596,0.0024201706089938004,0.0031584753658952668,0.0008741772835891325,0.002663644510779616,0.0008408145464559831,0.004198228101146615,0.024254477268195237,0.0025514364973284265,0.0036029327538237934,0.006553899902711693
0.25152587890625,0.0005478278420068073,0.011533391114086656,0.0066365695108006,0.00014464417625790243,0.007808939224367366,0.015871882504188573,0.004033174916567568,0.004078140419706653,0.0026920635052025067,0.0020175346172838157,0.0003829780478538927,0.0030320682194245907,0.0008935039766210779,0.005783257234400839,0.025286282406761108,0.003431096317490381,0.0042269961169386,0.005875390593347926
0.2515869140625,0.0005094576552962778,0.008773817089717566,0.006725312748973554,0.00033754187313477077,0.005566244062173791,0.013319803882938831,0.003965896579797019,0.003693891273713018,0.0030120835979004067,0.001243485047211526,0.000233777362001397,0.0030988797003285748,0.000866808862831867,0.007500930669748778,0.024974392191451242,0.004705678644873895,0.00511301765799959,0.005108236671492932
